Sample_ID	Gene	DB_Support_Count	NCBI AMRFinderPlus	CARD	ResFinder	ARG-ANNOT	AMRFinderPlus (abritAMR)	Display
SRR39135405_polished	mdtM	2	0	1	0	0	1	mdtM²⁵
SRR39135405_polished	mdtN	1	0	1	0	0	0	mdtN²
SRR39135405_polished	mdtO	1	0	1	0	0	0	mdtO²
SRR39135405_polished	mdtP	1	0	1	0	0	0	mdtP²
SRR39135405_polished	msbA	1	0	1	0	0	0	msbA²
SRR39135405_polished	Penicillin_Binding_Protein_Ecoli	1	0	0	0	1	0	Penicillin_Binding_Protein_Ecoli⁴
SRR39135405_polished	PmrF	1	0	1	0	0	0	PmrF²
SRR39135405_polished	qacEdelta1	1	0	1	0	0	0	qacEdelta1²
SRR39135405_polished	strA	1	0	0	0	1	0	strA⁴
SRR39135405_polished	strB	1	0	0	0	1	0	strB⁴
SRR39135405_polished	sul1	5	1	1	1	1	1	sul1¹²³⁴⁵
SRR39135405_polished	sul2	5	1	1	1	1	1	sul2¹²³⁴⁵
SRR39135405_polished	tet(A)	5	1	1	1	1	1	tet(A)¹²³⁴⁵
SRR39135405_polished	tetR	1	0	0	0	1	0	tetR⁴
SRR39135405_polished	TolC	1	0	1	0	0	0	TolC²
SRR39135405_polished	ugd	1	0	1	0	0	0	ugd²
SRR39135405_polished	YojI	1	0	1	0	0	0	YojI²
SRR39135406_filt	aadA5	5	1	1	1	1	1	aadA5¹²³⁴⁵
SRR39135406_filt	acrB	1	0	1	0	0	0	acrB²
SRR39135406_filt	acrD	1	0	1	0	0	0	acrD²
SRR39135406_filt	AcrE	1	0	1	0	0	0	AcrE²
SRR39135406_filt	acrF	2	0	1	0	0	1	acrF²⁵
SRR39135406_filt	AcrS	1	0	1	0	0	0	AcrS²
SRR39135406_filt	AmpC1_Ecoli	1	0	0	0	1	0	AmpC1_Ecoli⁴
SRR39135406_filt	AmpC2_Ecoli	1	0	0	0	1	0	AmpC2_Ecoli⁴
SRR39135406_filt	ampH_Ecoli	1	0	0	0	1	0	ampH_Ecoli⁴
SRR39135406_filt	aph(3'')-Ib	4	1	1	1	0	1	aph(3'')-Ib¹²³⁵
SRR39135406_filt	aph(6)-Id	4	1	1	1	0	1	aph(6)-Id¹²³⁵
SRR39135406_filt	bacA	1	0	1	0	0	0	bacA²
SRR39135406_filt	blaEC	1	0	0	0	0	1	blaEC⁵
SRR39135406_filt	blaTEM-105	1	0	0	0	1	0	blaTEM-105⁴
SRR39135406_filt	blaTEM-1B	1	0	0	1	0	0	blaTEM-1B³
SRR39135406_filt	cpxA	1	0	1	0	0	0	cpxA²
SRR39135406_filt	CRP	1	0	1	0	0	0	CRP²
SRR39135406_filt	CTX-M-27	5	1	1	1	1	1	CTX-M-27¹²³⁴⁵
SRR39135406_filt	dfrA17	5	1	1	1	1	1	dfrA17¹²³⁴⁵
SRR39135406_filt	EC-19	2	1	1	0	0	0	EC-19¹²
SRR39135406_filt	emrA	1	0	1	0	0	0	emrA²
SRR39135406_filt	emrB	1	0	1	0	0	0	emrB²
SRR39135406_filt	emrD	1	0	0	0	0	1	emrD⁵
SRR39135406_filt	emrK	1	0	1	0	0	0	emrK²
SRR39135406_filt	emrR	1	0	1	0	0	0	emrR²
SRR39135406_filt	emrY	1	0	1	0	0	0	emrY²
SRR39135406_filt	Escherichia_coli_acrA	1	0	1	0	0	0	Escherichia_coli_acrA²
SRR39135406_filt	Escherichia_coli_emrE	1	0	1	0	0	0	Escherichia_coli_emrE²
SRR39135406_filt	Escherichia_coli_mdfA	1	0	1	0	0	0	Escherichia_coli_mdfA²
SRR39135406_filt	evgS	1	0	1	0	0	0	evgS²
SRR39135406_filt	gadW	1	0	1	0	0	0	gadW²
SRR39135406_filt	gadX	1	0	1	0	0	0	gadX²
SRR39135406_filt	gyrA_S83L	1	0	0	0	0	1	gyrA_S83L⁵
SRR39135406_filt	H-NS	1	0	1	0	0	0	H-NS²
SRR39135406_filt	kdpE	1	0	1	0	0	0	kdpE²
SRR39135406_filt	leuO	1	0	1	0	0	0	leuO²
SRR39135406_filt	marA	1	0	1	0	0	0	marA²
SRR39135406_filt	marR_S3N	1	0	0	0	0	1	marR_S3N⁵
SRR39135406_filt	mdtA	1	0	1	0	0	0	mdtA²
SRR39135406_filt	mdtB	1	0	1	0	0	0	mdtB²
SRR39135406_filt	mdtC	1	0	1	0	0	0	mdtC²
SRR39135406_filt	mdtE	1	0	1	0	0	0	mdtE²
SRR39135406_filt	mdtF	1	0	1	0	0	0	mdtF²
SRR39135406_filt	mdtG	1	0	1	0	0	0	mdtG²
SRR39135406_filt	mdtH	1	0	1	0	0	0	mdtH²
SRR39135406_filt	mdtM	2	0	1	0	0	1	mdtM²⁵
SRR39135406_filt	mdtN	1	0	1	0	0	0	mdtN²
SRR39135406_filt	mdtO	1	0	1	0	0	0	mdtO²
SRR39135406_filt	mdtP	1	0	1	0	0	0	mdtP²
SRR39135406_filt	mph(A)	5	1	1	1	1	1	mph(A)¹²³⁴⁵
SRR39135406_filt	Mrx	1	0	1	0	0	0	Mrx²
SRR39135406_filt	mrx(A)	2	1	0	0	0	1	mrx(A)¹⁵
SRR39135406_filt	msbA	1	0	1	0	0	0	msbA²
SRR39135406_filt	Penicillin_Binding_Protein_Ecoli	1	0	0	0	1	0	Penicillin_Binding_Protein_Ecoli⁴
SRR39135406_filt	PmrF	1	0	1	0	0	0	PmrF²
SRR39135406_filt	qacEdelta1	1	0	1	0	0	0	qacEdelta1²
SRR39135406_filt	strA	1	0	0	0	1	0	strA⁴
SRR39135406_filt	strB	1	0	0	0	1	0	strB⁴
SRR39135406_filt	sul1	5	1	1	1	1	1	sul1¹²³⁴⁵
SRR39135406_filt	sul2	5	1	1	1	1	1	sul2¹²³⁴⁵
SRR39135406_filt	TEM-1	3	1	1	0	0	1	TEM-1¹²⁵
SRR39135406_filt	tet(A)	5	1	1	1	1	1	tet(A)¹²³⁴⁵
SRR39135406_filt	tetR	1	0	0	0	1	0	tetR⁴
SRR39135406_filt	TolC	1	0	1	0	0	0	TolC²
SRR39135406_filt	ugd	1	0	1	0	0	0	ugd²
SRR39135406_filt	YojI	1	0	1	0	0	0	YojI²
SRR39135406_polished	aadA5	5	1	1	1	1	1	aadA5¹²³⁴⁵
SRR39135406_polished	acrB	1	0	1	0	0	0	acrB²
SRR39135406_polished	acrD	1	0	1	0	0	0	acrD²
SRR39135406_polished	AcrE	1	0	1	0	0	0	AcrE²
SRR39135406_polished	acrF	2	0	1	0	0	1	acrF²⁵
SRR39135406_polished	AcrS	1	0	1	0	0	0	AcrS²
SRR39135406_polished	AmpC1_Ecoli	1	0	0	0	1	0	AmpC1_Ecoli⁴
SRR39135406_polished	AmpC2_Ecoli	1	0	0	0	1	0	AmpC2_Ecoli⁴
SRR39135406_polished	ampH_Ecoli	1	0	0	0	1	0	ampH_Ecoli⁴
SRR39135406_polished	aph(3'')-Ib	4	1	1	1	0	1	aph(3'')-Ib¹²³⁵
SRR39135406_polished	aph(6)-Id	4	1	1	1	0	1	aph(6)-Id¹²³⁵
SRR39135406_polished	bacA	1	0	1	0	0	0	bacA²
SRR39135406_polished	blaEC	1	0	0	0	0	1	blaEC⁵
SRR39135406_polished	blaTEM-105	1	0	0	0	1	0	blaTEM-105⁴
SRR39135406_polished	blaTEM-1B	1	0	0	1	0	0	blaTEM-1B³
SRR39135406_polished	cpxA	1	0	1	0	0	0	cpxA²
SRR39135406_polished	CRP	1	0	1	0	0	0	CRP²
SRR39135406_polished	CTX-M-27	5	1	1	1	1	1	CTX-M-27¹²³⁴⁵
SRR39135406_polished	dfrA17	5	1	1	1	1	1	dfrA17¹²³⁴⁵
SRR39135406_polished	EC-19	2	1	1	0	0	0	EC-19¹²
SRR39135406_polished	emrA	1	0	1	0	0	0	emrA²
SRR39135406_polished	emrB	1	0	1	0	0	0	emrB²
SRR39135406_polished	emrD	1	0	0	0	0	1	emrD⁵
SRR39135406_polished	emrK	1	0	1	0	0	0	emrK²
SRR39135406_polished	emrR	1	0	1	0	0	0	emrR²
SRR39135406_polished	emrY	1	0	1	0	0	0	emrY²
SRR39135406_polished	Escherichia_coli_acrA	1	0	1	0	0	0	Escherichia_coli_acrA²
SRR39135406_polished	Escherichia_coli_emrE	1	0	1	0	0	0	Escherichia_coli_emrE²
SRR39135406_polished	Escherichia_coli_mdfA	1	0	1	0	0	0	Escherichia_coli_mdfA²
SRR39135406_polished	evgS	1	0	1	0	0	0	evgS²
SRR39135406_polished	gadW	1	0	1	0	0	0	gadW²
SRR39135406_polished	gadX	1	0	1	0	0	0	gadX²
SRR39135406_polished	gyrA_S83L	1	0	0	0	0	1	gyrA_S83L⁵
SRR39135406_polished	H-NS	1	0	1	0	0	0	H-NS²
SRR39135406_polished	kdpE	1	0	1	0	0	0	kdpE²
SRR39135406_polished	leuO	1	0	1	0	0	0	leuO²
SRR39135406_polished	marA	1	0	1	0	0	0	marA²
SRR39135406_polished	marR_S3N	1	0	0	0	0	1	marR_S3N⁵
SRR39135406_polished	mdtA	1	0	1	0	0	0	mdtA²
SRR39135406_polished	mdtB	1	0	1	0	0	0	mdtB²
SRR39135406_polished	mdtC	1	0	1	0	0	0	mdtC²
SRR39135406_polished	mdtE	1	0	1	0	0	0	mdtE²
SRR39135406_polished	mdtF	1	0	1	0	0	0	mdtF²
SRR39135406_polished	mdtG	1	0	1	0	0	0	mdtG²
SRR39135406_polished	mdtH	1	0	1	0	0	0	mdtH²
SRR39135406_polished	mdtM	2	0	1	0	0	1	mdtM²⁵
SRR39135406_polished	mdtN	1	0	1	0	0	0	mdtN²
SRR39135406_polished	mdtO	1	0	1	0	0	0	mdtO²
SRR39135406_polished	mdtP	1	0	1	0	0	0	mdtP²
SRR39135406_polished	mph(A)	5	1	1	1	1	1	mph(A)¹²³⁴⁵
SRR39135406_polished	Mrx	1	0	1	0	0	0	Mrx²
SRR39135406_polished	mrx(A)	2	1	0	0	0	1	mrx(A)¹⁵
SRR39135406_polished	msbA	1	0	1	0	0	0	msbA²
SRR39135406_polished	Penicillin_Binding_Protein_Ecoli	1	0	0	0	1	0	Penicillin_Binding_Protein_Ecoli⁴
SRR39135406_polished	PmrF	1	0	1	0	0	0	PmrF²
SRR39135406_polished	qacEdelta1	1	0	1	0	0	0	qacEdelta1²
SRR39135406_polished	strA	1	0	0	0	1	0	strA⁴
SRR39135406_polished	strB	1	0	0	0	1	0	strB⁴
SRR39135406_polished	sul1	5	1	1	1	1	1	sul1¹²³⁴⁵
SRR39135406_polished	sul2	5	1	1	1	1	1	sul2¹²³⁴⁵
SRR39135406_polished	TEM-1	3	1	1	0	0	1	TEM-1¹²⁵
SRR39135406_polished	tet(A)	5	1	1	1	1	1	tet(A)¹²³⁴⁵
SRR39135406_polished	tetR	1	0	0	0	1	0	tetR⁴
SRR39135406_polished	TolC	1	0	1	0	0	0	TolC²
SRR39135406_polished	ugd	1	0	1	0	0	0	ugd²
SRR39135406_polished	YojI	1	0	1	0	0	0	YojI²
SRR39135407_filt	acrB	1	0	1	0	0	0	acrB²
SRR39135407_filt	acrD	1	0	1	0	0	0	acrD²
SRR39135407_filt	AcrE	1	0	1	0	0	0	AcrE²
SRR39135407_filt	acrF	2	0	1	0	0	1	acrF²⁵
SRR39135407_filt	AcrS	1	0	1	0	0	0	AcrS²
SRR39135407_filt	AmpC1_Ecoli	1	0	0	0	1	0	AmpC1_Ecoli⁴
SRR39135407_filt	AmpC2_Ecoli	1	0	0	0	1	0	AmpC2_Ecoli⁴
SRR39135407_filt	ampH_Ecoli	1	0	0	0	1	0	ampH_Ecoli⁴
SRR39135407_filt	bacA	1	0	1	0	0	0	bacA²
SRR39135407_filt	blaEC	1	0	0	0	0	1	blaEC⁵
SRR39135407_filt	cirA	1	0	0	0	0	1	cirA⁵
SRR39135407_filt	cpxA	1	0	1	0	0	0	cpxA²
SRR39135407_filt	CRP	1	0	1	0	0	0	CRP²
SRR39135407_filt	cyaA_S352T	1	0	0	0	0	1	cyaA_S352T⁵
SRR39135407_filt	EC-19	2	1	1	0	0	0	EC-19¹²
SRR39135407_filt	emrA	1	0	1	0	0	0	emrA²
SRR39135407_filt	emrB	1	0	1	0	0	0	emrB²
SRR39135407_filt	emrD	1	0	0	0	0	1	emrD⁵
SRR39135407_filt	emrK	1	0	1	0	0	0	emrK²
SRR39135407_filt	emrR	1	0	1	0	0	0	emrR²
SRR39135407_filt	emrY	1	0	1	0	0	0	emrY²
SRR39135407_filt	eptA	1	0	1	0	0	0	eptA²
SRR39135407_filt	Escherichia_coli_acrA	1	0	1	0	0	0	Escherichia_coli_acrA²
SRR39135407_filt	Escherichia_coli_emrE	1	0	1	0	0	0	Escherichia_coli_emrE²
SRR39135407_filt	Escherichia_coli_mdfA	1	0	1	0	0	0	Escherichia_coli_mdfA²
SRR39135407_filt	evgA	1	0	1	0	0	0	evgA²
SRR39135407_filt	evgS	1	0	1	0	0	0	evgS²
SRR39135407_filt	gadW	1	0	1	0	0	0	gadW²
SRR39135407_filt	gadX	1	0	1	0	0	0	gadX²
SRR39135407_filt	gyrA_S83L	1	0	0	0	0	1	gyrA_S83L⁵
SRR39135407_filt	H-NS	1	0	1	0	0	0	H-NS²
SRR39135407_filt	kdpE	1	0	1	0	0	0	kdpE²
SRR39135407_filt	leuO	1	0	1	0	0	0	leuO²
SRR39135407_filt	marA	1	0	1	0	0	0	marA²
SRR39135407_filt	mdtA	1	0	1	0	0	0	mdtA²
SRR39135407_filt	mdtB	1	0	1	0	0	0	mdtB²
SRR39135407_filt	mdtC	1	0	1	0	0	0	mdtC²
SRR39135407_filt	mdtE	1	0	1	0	0	0	mdtE²
SRR39135407_filt	mdtF	1	0	1	0	0	0	mdtF²
SRR39135407_filt	mdtG	1	0	1	0	0	0	mdtG²
SRR39135407_filt	mdtH	1	0	1	0	0	0	mdtH²
SRR39135407_filt	mdtM	2	0	1	0	0	1	mdtM²⁵
SRR39135407_filt	mdtN	1	0	1	0	0	0	mdtN²
SRR39135407_filt	mdtO	1	0	1	0	0	0	mdtO²
SRR39135407_filt	mdtP	1	0	1	0	0	0	mdtP²
SRR39135407_filt	msbA	1	0	1	0	0	0	msbA²
SRR39135407_filt	parE_I355T	1	0	0	0	0	1	parE_I355T⁵
SRR39135407_filt	Penicillin_Binding_Protein_Ecoli	1	0	0	0	1	0	Penicillin_Binding_Protein_Ecoli⁴
SRR39135407_filt	PmrF	1	0	1	0	0	0	PmrF²
SRR39135407_filt	TolC	1	0	1	0	0	0	TolC²
SRR39135407_filt	ugd	1	0	1	0	0	0	ugd²
SRR39135407_filt	uhpT_E350Q	1	0	0	0	0	1	uhpT_E350Q⁵
SRR39135407_filt	YojI	1	0	1	0	0	0	YojI²
SRR39135407_polished	acrB	1	0	1	0	0	0	acrB²
SRR39135407_polished	acrD	1	0	1	0	0	0	acrD²
SRR39135407_polished	AcrE	1	0	1	0	0	0	AcrE²
SRR39135407_polished	acrF	2	0	1	0	0	1	acrF²⁵
SRR39135407_polished	AcrS	1	0	1	0	0	0	AcrS²
SRR39135407_polished	AmpC1_Ecoli	1	0	0	0	1	0	AmpC1_Ecoli⁴
SRR39135407_polished	AmpC2_Ecoli	1	0	0	0	1	0	AmpC2_Ecoli⁴
SRR39135407_polished	ampH_Ecoli	1	0	0	0	1	0	ampH_Ecoli⁴
SRR39135407_polished	bacA	1	0	1	0	0	0	bacA²
SRR39135407_polished	blaEC	1	0	0	0	0	1	blaEC⁵
SRR39135407_polished	cirA	1	0	0	0	0	1	cirA⁵
SRR39135407_polished	cpxA	1	0	1	0	0	0	cpxA²
SRR39135407_polished	CRP	1	0	1	0	0	0	CRP²
SRR39135407_polished	cyaA_S352T	1	0	0	0	0	1	cyaA_S352T⁵
SRR39135407_polished	EC-19	2	1	1	0	0	0	EC-19¹²
SRR39135407_polished	emrA	1	0	1	0	0	0	emrA²
SRR39135407_polished	emrB	1	0	1	0	0	0	emrB²
SRR39135407_polished	emrD	1	0	0	0	0	1	emrD⁵
SRR39135407_polished	emrK	1	0	1	0	0	0	emrK²
SRR39135407_polished	emrR	1	0	1	0	0	0	emrR²
SRR39135407_polished	emrY	1	0	1	0	0	0	emrY²
SRR39135407_polished	eptA	1	0	1	0	0	0	eptA²
SRR39135407_polished	Escherichia_coli_acrA	1	0	1	0	0	0	Escherichia_coli_acrA²
SRR39135407_polished	Escherichia_coli_emrE	1	0	1	0	0	0	Escherichia_coli_emrE²
SRR39135407_polished	Escherichia_coli_mdfA	1	0	1	0	0	0	Escherichia_coli_mdfA²
SRR39135407_polished	evgA	1	0	1	0	0	0	evgA²
SRR39135407_polished	evgS	1	0	1	0	0	0	evgS²
SRR39135407_polished	gadW	1	0	1	0	0	0	gadW²
SRR39135407_polished	gadX	1	0	1	0	0	0	gadX²
SRR39135407_polished	gyrA_S83L	1	0	0	0	0	1	gyrA_S83L⁵
SRR39135407_polished	H-NS	1	0	1	0	0	0	H-NS²
SRR39135407_polished	kdpE	1	0	1	0	0	0	kdpE²
SRR39135407_polished	leuO	1	0	1	0	0	0	leuO²
SRR39135407_polished	marA	1	0	1	0	0	0	marA²
SRR39135407_polished	mdtA	1	0	1	0	0	0	mdtA²
SRR39135407_polished	mdtB	1	0	1	0	0	0	mdtB²
SRR39135407_polished	mdtC	1	0	1	0	0	0	mdtC²
SRR39135407_polished	mdtE	1	0	1	0	0	0	mdtE²
SRR39135407_polished	mdtF	1	0	1	0	0	0	mdtF²
SRR39135407_polished	mdtG	1	0	1	0	0	0	mdtG²
SRR39135407_polished	mdtH	1	0	1	0	0	0	mdtH²
SRR39135407_polished	mdtM	2	0	1	0	0	1	mdtM²⁵
SRR39135407_polished	mdtN	1	0	1	0	0	0	mdtN²
SRR39135407_polished	mdtO	1	0	1	0	0	0	mdtO²
SRR39135407_polished	mdtP	1	0	1	0	0	0	mdtP²
SRR39135407_polished	msbA	1	0	1	0	0	0	msbA²
SRR39135407_polished	parE_I355T	1	0	0	0	0	1	parE_I355T⁵
SRR39135407_polished	Penicillin_Binding_Protein_Ecoli	1	0	0	0	1	0	Penicillin_Binding_Protein_Ecoli⁴
SRR39135407_polished	PmrF	1	0	1	0	0	0	PmrF²
SRR39135407_polished	TolC	1	0	1	0	0	0	TolC²
SRR39135407_polished	ugd	1	0	1	0	0	0	ugd²
SRR39135407_polished	uhpT_E350Q	1	0	0	0	0	1	uhpT_E350Q⁵
SRR39135407_polished	YojI	1	0	1	0	0	0	YojI²
